timestamp,temperature_celsius,temperature_fahrenheit,humidity,pressure,wind_speed,wind_direction,uv_index,cloud_cover,location,region,latitude,longitude,city,condition_text,wind_mph,wind_degree,pressure_mb
2024-12-25 20:36:22.178312,22.19031125192307,71.94256025346152,42.98888520453957,1035.8126187756825,21.162319965236108,E,1.547676423117415,14.486831937611043,Tokyo,Europe,-11.212649759197175,-53.25631387476311,,,,,
2025-01-25 20:36:22.178312,36.58695082105319,97.85651147789574,2.347836235285772,988.0704747716778,28.16797927546826,S,3.701738955999448,97.86833563227196,London,Asia,-33.258770181352666,85.41343573237737,,,,,
2024-05-08 20:36:22.178312,-5.716152932930093,21.71092472072583,41.9964720801055,1006.7571972283736,12.090775980347695,NE,0.670260733371808,17.458777427808158,Tokyo,Asia,25.05178311444429,51.64602173985918,,,,,
2024-12-23 20:36:22.178312,25.000981160634566,77.00176608914222,60.38346111985887,997.1364742591109,27.838067500563334,E,5.222795141644445,1.1920796278761303,Tokyo,America,-85.09819314312496,57.5298940909496,,,,,
2024-07-03 20:36:22.178312,5.114161671964405,41.20549100953593,1.9249758385092464,989.7952955464012,30.30565277675961,W,9.64981829805222,50.76225164870696,Sydney,America,-17.210409554420607,96.81103128750374,,,,,
2024-09-28 20:36:22.178312,-2.1857188290772624,28.06570610766093,67.14669974771712,1033.5574964118737,8.785236829339055,NW,3.875581117872045,86.2262830782553,Tokyo,Europe,82.6940779391648,-168.27762769331682,,,,,
2024-07-16 20:36:22.178312,14.17303041900792,57.511454754214256,43.79059995076806,1045.222936696957,9.68719453465932,NE,2.582946378587192,85.90081277818527,Paris,Australia,50.87517679261563,119.30302145420892,,,,,
2024-07-05 20:36:22.178312,34.493345290476,94.0880215228568,39.55269142339094,1009.2247351508256,6.2383693020864825,SW,0.5952891494227461,16.577930176121413,Sydney,Asia,-17.834510011842127,-22.518865167216347,,,,,
2024-11-26 20:36:22.178312,0.5712078880609468,33.0281741985097,94.81232354914054,983.2884503823948,0.0068498457280408,SW,3.229030229244205,98.2094262116364,Paris,Europe,68.0000758432615,-138.46109156021248,,,,,
2024-02-05 20:36:22.178312,3.892986525330532,39.00737574559496,79.20051645973717,993.4669342453597,19.301632926912472,N,7.346963101753385,10.26643438996616,Tokyo,Asia,33.32999713613147,-179.20750169181076,,,,,
2024-06-04 20:36:22.178312,1.1229696404763043,34.021345352857345,84.05201554984062,1019.4391476456436,47.81648950330764,NE,8.665238695123845,64.04061925977791,Tokyo,America,-15.553178772221244,175.8793842777357,,,,,
2024-07-27 20:36:22.178312,-3.270486426820348,26.11312443172337,1.436092758252594,984.7989307823624,32.06026582081325,W,2.2362707812814664,7.933401441340793,Tokyo,Australia,-70.27405173277711,-121.83458749459992,,,,,
2024-09-29 20:36:22.178312,20.74599416453377,69.34278949616079,47.794770102885344,1028.8383560198215,28.14782815520208,W,9.907096461100506,78.96681858437861,New York,Australia,34.24186758391738,65.0927394364648,,,,,
2024-05-21 20:36:22.178312,33.512164227124885,92.3218956088248,41.26120453459181,1000.7343611913104,27.98302428549097,E,0.4170718520882055,82.65469818145004,Sydney,Asia,-60.6983180386232,-75.54587817407008,,,,,
2024-02-16 20:36:22.178312,15.416274275617418,59.74929369611135,65.13432476736199,1010.3282808405438,23.612506947575145,S,2.988496614718917,3.445913753721208,Paris,Europe,37.163998937119686,-49.14495506395377,,,,,
2024-05-13 20:36:22.178312,12.12010411445318,53.81618740601573,35.33501151279312,983.0834389912044,10.36550226093812,SE,1.2020567198905052,77.05875119318644,Tokyo,Australia,-45.69391325371244,90.03064581705536,,,,,
2024-05-14 20:36:22.178312,-9.448714997424364,14.992313004636143,67.1653881253086,1047.6551860930242,41.65169500683654,NE,1.9077006758311472,54.95472781837195,New York,Asia,86.44598138727787,-7.205200156784798,,,,,
2024-11-21 20:36:22.178312,30.198640827900547,86.35755349022098,65.4928594186437,1025.2115183544254,11.518985691073825,W,3.6426466987886696,8.756887457175678,Paris,Australia,-86.49154246734157,-17.715091371458414,,,,,
2024-07-26 20:36:22.178312,16.980080236961623,62.56414442653092,98.51374949682976,992.6292507677368,30.040739736968487,SW,8.983962005487335,37.359861932727,Tokyo,Europe,-4.566243910283333,168.64523573358275,,,,,
2024-12-15 20:36:22.178312,-6.041883638160563,21.124609451310988,81.15212943342456,994.2487282590891,16.129702137645495,SW,2.091391430368773,64.35590605255362,Paris,Europe,48.08931652643869,28.026468554797503,,,,,
2024-10-08 20:36:22.178312,34.79620440630588,94.63316793135058,75.35999561230553,982.4199283167673,10.486236430502435,SE,10.907357309887557,38.2216225002072,London,America,-79.46597318878561,-155.90935669576626,,,,,
2025-01-31 20:36:22.178312,33.25126845935445,91.852283226838,25.82450327284984,1015.1570914742812,41.45500805190345,W,3.302260378113844,24.343691394039656,Sydney,Asia,-37.843140669511854,64.9665515642794,,,,,
2024-10-01 20:36:22.178312,12.299768650798558,54.139583571437406,66.91927173136152,1013.6784294668962,38.28197853657258,S,0.670748640717383,6.787680065863954,Tokyo,Asia,-40.00217264729401,23.34028761383269,,,,,
2024-12-27 20:36:22.178312,11.214429386534018,52.18597289576123,71.88741857843802,1016.3549867013884,39.36377519488411,S,1.493886366294773,74.96699273476311,Sydney,Asia,-15.769958961184985,142.4100973137867,,,,,
2025-01-03 20:36:22.178312,6.164633950517871,43.096341110932165,94.86274814760336,1043.705462078895,22.40119341298688,SE,3.931362634478642,32.21109074994318,London,Australia,7.662552011295233,-69.37369726426661,,,,,
2024-08-03 20:36:22.178312,0.3965263289609204,32.713747392129655,96.84987804645904,988.0310356048038,7.672656477368667,N,2.7597700613819303,93.87481598948192,Tokyo,America,86.4596082058199,-49.71862133625493,,,,,
2024-05-15 20:36:22.178312,1.6453066800011218,34.96155202400202,2.443698150833773,1046.3195161831925,48.25614551274866,E,4.505647363902259,0.2544662378453299,Sydney,Asia,-30.22947200168557,128.14252719673112,,,,,
2024-10-18 20:36:22.178312,-7.768544678233892,18.016619579178997,97.28745127676932,1042.6319937171288,18.96781306933048,W,3.267943655462534,72.70298178147824,London,Europe,-78.52067050422937,65.6924666175644,,,,,
2025-01-06 20:36:22.178312,39.91359220614006,103.8444659710521,7.678866679876117,1026.3890656917938,14.947698670073208,NE,8.282111507959613,7.018267702818893,Paris,America,7.681055569194513,23.690419892378458,,,,,
2024-12-03 20:36:22.178312,0.0628330743123939,32.11309953376231,95.0189924863932,1024.901009188846,32.261157223745066,W,8.21091928924031,59.00841501052828,Tokyo,Asia,-82.88976339838361,13.567401995720983,,,,,
2024-07-13 20:36:22.178312,9.439823003675787,48.991681406616415,78.84149011899049,1028.530802895947,31.971229469855704,SE,10.719856863150772,33.35382880423945,London,Asia,77.28061136855348,-90.85123957360418,,,,,
2024-05-02 20:36:22.178312,29.331360536587148,84.79644896585687,92.52591802559748,998.0527357821636,24.510972335545084,NE,6.500322980419756,83.2866665409536,Tokyo,Asia,51.36628104502384,169.01711004891217,,,,,
2024-11-10 20:36:22.178312,-7.552743145897764,18.405062337384027,73.45238000394188,1019.5570460221294,43.9822202370712,S,7.107477343443319,37.05336478335476,Paris,Europe,89.23877586337244,-16.695504935758635,,,,,
2024-10-27 20:36:22.178312,24.166748429793067,75.50014717362752,66.94850544568204,1015.7175755387212,42.46468888691478,SE,3.432147402024297,30.926564785741476,Paris,Asia,86.83051032520007,-49.72939373857099,,,,,
2025-01-19 20:36:22.178312,21.44397041438282,70.59914674588907,54.10724774188641,1041.8331383193367,34.72466423055734,SW,7.7699370060020145,35.425412239046175,New York,America,89.22655983094509,151.19166244086796,,,,,
